datetime,time_clean,temp_C,humidity_pct,solar_Wm2,wind_kmh,pressure_kPa,Rn_MJ_period,G_MJ_period,ETo_mm_period,Kc,ETc_mm_period,ETo_mm_h,ETc_mm_h
2026-07-06 11:40:00,11:40,18.1,45.8,744.0,12.8,91.9,0.323814,0.032381,0.084907,1.161816,0.098647,0.509445,0.591881
2026-07-06 12:00:00,12:00,18.2,44.8,749.0,15.9,91.8,0.326274,0.032627,0.086803,1.20208,0.104344,0.520817,0.626063
2026-07-06 12:20:00,12:20,18.4,43.2,735.0,12.6,91.8,0.320476,0.032048,0.085905,1.170381,0.100541,0.515427,0.603246
2026-07-06 12:40:00,12:40,18.9,41.3,724.0,5.3,91.8,0.315606,0.031561,0.083279,1.09339,0.091057,0.499677,0.546342
2026-07-06 13:00:00,13:00,19.2,40.8,706.0,6.8,91.8,0.307875,0.030788,0.083027,1.11294,0.092404,0.498162,0.554425
2026-07-06 13:20:00,13:20,19.4,40.2,699.0,9.9,91.7,0.304333,0.030433,0.084615,1.151529,0.097436,0.507689,0.584619
2026-07-06 13:40:00,13:40,19.7,38.5,616.0,10.3,91.7,0.26926,0.026926,0.078557,1.163305,0.091386,0.471342,0.548315
2026-07-06 14:00:00,14:00,19.8,38.5,600.0,10.6,91.6,0.261709,0.026171,0.077377,1.166796,0.090283,0.464262,0.541699
2026-07-06 14:20:00,14:20,20.3,38.9,516.0,13.3,91.7,0.226586,0.022659,0.072974,1.196541,0.087316,0.437841,0.523895
2026-07-06 14:40:00,14:40,20.1,37.5,514.0,13.0,91.6,0.224006,0.022401,0.072416,1.198915,0.08682,0.434495,0.520922
2026-07-06 15:00:00,15:00,19.8,38.0,290.0,9.4,91.6,0.133354,0.013335,0.048728,1.154927,0.056277,0.292367,0.337662
2026-07-06 15:20:00,15:20,19.9,40.1,308.0,14.2,91.6,0.139268,0.013927,0.054847,1.201987,0.065926,0.329083,0.395553
2026-07-06 15:40:00,15:40,19.2,43.3,256.0,11.0,91.6,0.117518,0.011752,0.044776,1.151343,0.051553,0.268657,0.309316
2026-07-06 16:00:00,16:00,19.1,44.0,294.0,17.9,91.6,0.130461,0.013046,0.053478,1.228705,0.065708,0.320866,0.39425
2026-07-06 16:20:00,16:20,19.1,44.8,216.0,15.4,91.6,0.098775,0.009878,0.044815,1.196261,0.053611,0.268891,0.321664
2026-07-06 16:40:00,16:40,18.8,46.3,140.0,13.1,91.6,0.06473,0.006473,0.034754,1.163212,0.040426,0.208525,0.242559
2026-07-06 16:50:00,16:50,18.1,48.2,65.0,14.3,91.6,0.028751,0.002875,0.027612,1.169217,0.032284,0.165672,0.193707
2026-07-06 17:00:00,17:00,17.7,48.8,84.0,15.6,91.6,0.037873,0.003787,0.030081,1.181831,0.035551,0.180488,0.213306
2026-07-06 17:10:00,17:10,17.4,50.5,40.0,11.2,91.6,0.016776,0.001678,0.020391,1.123507,0.022909,0.122344,0.137454
2026-07-06 17:20:00,17:20,16.8,51.7,36.0,16.3,91.6,0.014864,0.001486,0.024473,1.177828,0.028825,0.146836,0.172947
2026-07-06 17:30:00,17:30,16.5,52.5,31.0,17.8,91.6,0.012471,0.001247,0.024793,1.191932,0.029552,0.148758,0.17731
2026-07-06 17:40:00,17:40,16.2,53.2,23.0,14.9,91.7,0.008636,0.000864,0.020952,1.155253,0.024205,0.125715,0.145232
2026-07-06 17:50:00,17:50,16.0,54.2,19.0,16.9,91.6,0.006727,0.000673,0.021836,1.174337,0.025643,0.131015,0.153855
2026-07-06 18:00:00,18:00,15.7,55.1,8.0,23.7,91.6,0.001455,0.000146,0.025488,1.249699,0.031853,0.15293,0.191116
2026-07-06 18:10:00,18:10,15.4,56.5,2.0,11.7,91.7,-0.00141,-0.000705,0.014449,1.104189,0.015954,0.086692,0.095724
2026-07-06 18:20:00,18:20,15.1,56.9,0.0,15.5,91.7,-0.014222,-0.007111,0.016356,1.146734,0.018756,0.098136,0.112535
2026-07-06 18:30:00,18:30,15.0,57.3,0.0,10.8,91.7,-0.014199,-0.0071,0.011796,1.090365,0.012861,0.070773,0.077168
2026-07-06 18:40:00,18:40,14.8,57.5,0.0,17.7,91.7,-0.014205,-0.007103,0.017717,1.169822,0.020726,0.106302,0.124355
2026-07-06 18:50:00,18:50,14.6,58.3,0.0,13.0,91.7,-0.014162,-0.007081,0.013382,1.111777,0.014878,0.080293,0.089268
2026-07-06 19:00:00,19:00,14.5,58.6,0.0,13.1,91.7,-0.014148,-0.007074,0.01332,1.111684,0.014808,0.079919,0.088845
2026-07-06 19:10:00,19:10,14.3,59.2,0.0,15.2,91.7,-0.014122,-0.007061,0.014755,1.133608,0.016727,0.088531,0.10036
2026-07-06 19:20:00,19:20,14.2,59.2,0.0,9.4,91.7,-0.014134,-0.007067,0.009576,1.066113,0.01021,0.057459,0.061257
2026-07-06 19:30:00,19:30,14.0,60.2,0.0,14.1,91.8,-0.014076,-0.007038,0.013361,1.116618,0.014919,0.080165,0.089514
2026-07-06 19:40:00,19:40,14.0,60.0,0.0,11.1,91.8,-0.014092,-0.007046,0.010888,1.082544,0.011786,0.065326,0.070718
2026-07-06 19:50:00,19:50,14.0,59.5,0.0,11.1,91.8,-0.014132,-0.007066,0.011037,1.084639,0.011972,0.066225,0.07183
2026-07-06 20:00:00,20:00,13.7,60.8,0.0,6.4,91.8,-0.014063,-0.007031,0.006034,1.024499,0.006182,0.036205,0.037092
2026-07-06 20:10:00,20:10,13.5,61.6,0.0,6.8,91.8,-0.014023,-0.007012,0.006253,1.025802,0.006415,0.03752,0.038488
2026-07-06 20:20:00,20:20,13.4,61.2,0.0,6.6,91.8,-0.014065,-0.007032,0.006105,1.025151,0.006259,0.036632,0.037553
2026-07-06 20:30:00,20:30,13.2,62.3,0.0,3.8,91.8,-0.014004,-0.007002,0.002907,0.987959,0.002872,0.017443,0.017233
2026-07-06 20:40:00,20:40,13.1,62.5,0.0,3.3,91.8,-0.013999,-0.007,0.002312,0.981302,0.002268,0.013869,0.01361
2026-07-06 20:50:00,20:50,12.8,63.0,0.0,5.1,91.8,-0.013995,-0.006997,0.004161,1.000154,0.004161,0.024964,0.024968
2026-07-06 21:00:00,21:00,12.9,61.7,0.0,6.5,91.8,-0.01408,-0.00704,0.005808,1.021892,0.005936,0.034851,0.035614
2026-07-06 21:10:00,21:10,13.1,60.8,0.0,8.5,91.8,-0.014127,-0.007064,0.007986,1.048937,0.008377,0.047915,0.050259
2026-07-06 21:20:00,21:20,13.3,59.7,0.0,13.3,91.8,-0.014191,-0.007095,0.012564,1.109403,0.013939,0.075387,0.083635
2026-07-06 21:30:00,21:30,13.3,59.6,0.0,10.7,91.8,-0.014198,-0.007099,0.010384,1.079565,0.01121,0.062304,0.067262
2026-07-06 21:40:00,21:40,13.3,59.4,0.0,10.5,91.8,-0.014214,-0.007107,0.01026,1.078076,0.011061,0.061561,0.066368
2026-07-06 21:50:00,21:50,13.2,61.4,0.0,12.0,91.8,-0.014071,-0.007036,0.010918,1.087153,0.01187,0.06551,0.07122
2026-07-06 22:00:00,22:00,12.6,63.5,0.0,4.7,91.8,-0.01398,-0.00699,0.003653,0.993405,0.003629,0.021919,0.021774
2026-07-06 22:10:00,22:10,12.0,67.8,0.0,4.0,91.9,-0.013743,-0.006872,0.002376,0.967245,0.002298,0.014258,0.013791
2026-07-06 22:20:00,22:20,12.5,64.9,0.0,4.7,91.8,-0.01389,-0.006945,0.003452,0.98754,0.003409,0.020713,0.020454
2026-07-06 22:30:00,22:30,13.0,60.5,0.0,5.6,91.8,-0.01416,-0.00708,0.005101,1.016446,0.005185,0.030605,0.031109
2026-07-06 22:40:00,22:40,12.6,62.8,0.0,3.1,91.8,-0.01403,-0.007015,0.002016,0.977718,0.001971,0.012095,0.011826
2026-07-06 22:50:00,22:50,12.0,65.3,0.0,4.6,91.8,-0.013915,-0.006957,0.003241,0.9847,0.003191,0.019446,0.019148
2026-07-06 23:00:00,23:00,12.1,65.3,0.0,6.6,91.8,-0.013905,-0.006952,0.005091,1.007974,0.005132,0.030549,0.030792
2026-07-06 23:10:00,23:10,12.1,64.9,0.0,8.3,91.8,-0.013932,-0.006966,0.006618,1.029433,0.006812,0.039706,0.040874
2026-07-06 23:20:00,23:20,12.1,64.7,0.0,9.0,91.8,-0.013946,-0.006973,0.007233,1.038417,0.007511,0.043398,0.045065
2026-07-06 23:30:00,23:30,12.3,63.5,0.0,4.8,91.8,-0.014011,-0.007005,0.003715,0.994569,0.003695,0.02229,0.022169
2026-07-06 23:40:00,23:40,12.1,63.3,0.0,12.2,91.8,-0.014045,-0.007022,0.010065,1.08152,0.010885,0.060388,0.065311
2026-07-06 23:50:00,23:50,12.3,62.7,0.0,10.4,91.8,-0.014068,-0.007034,0.008925,1.063087,0.009488,0.053549,0.056927
2026-07-07 00:00:00,00:00,12.2,62.5,0.0,5.5,91.8,-0.014092,-0.007046,0.004548,1.006904,0.004579,0.027287,0.027475
2026-07-07 00:10:00,00:10,12.2,62.8,0.0,14.9,91.8,-0.014071,-0.007035,0.012161,1.115035,0.01356,0.072965,0.081359
2026-07-07 00:20:00,00:20,12.2,63.1,0.0,13.9,91.8,-0.014049,-0.007025,0.011377,1.102141,0.012539,0.068262,0.075235
2026-07-07 00:30:00,00:30,12.1,63.9,0.0,12.7,91.8,-0.014003,-0.007001,0.010239,1.084825,0.011107,0.061433,0.066644
2026-07-07 00:40:00,00:40,12.1,64.0,0.0,7.6,91.8,-0.013995,-0.006998,0.006217,1.025058,0.006373,0.037303,0.038237
2026-07-07 00:50:00,00:50,12.1,63.6,0.0,17.9,91.8,-0.014024,-0.007012,0.013686,1.146595,0.015692,0.082114,0.094152
2026-07-07 01:00:00,01:00,12.1,64.0,0.0,17.7,91.8,-0.013995,-0.006998,0.013409,1.142591,0.015321,0.080452,0.091924
2026-07-07 01:10:00,01:10,11.9,63.8,0.0,9.8,91.8,-0.014029,-0.007015,0.008035,1.051497,0.008449,0.04821,0.050692
2026-07-07 01:20:00,01:20,11.8,63.4,0.0,5.5,91.8,-0.014067,-0.007033,0.004346,1.003134,0.00436,0.026077,0.026159
2026-07-07 01:30:00,01:30,11.9,62.3,0.0,13.8,91.7,-0.014134,-0.007067,0.011437,1.104329,0.01263,0.068623,0.075782
2026-07-07 01:40:00,01:40,11.9,62.0,0.0,12.7,91.7,-0.014156,-0.007078,0.010745,1.092785,0.011742,0.064472,0.070454
2026-07-07 01:50:00,01:50,11.8,61.6,0.0,15.5,91.7,-0.014193,-0.007096,0.012789,1.127044,0.014413,0.076732,0.08648
2026-07-07 02:00:00,02:00,11.8,62.2,0.0,11.0,91.7,-0.014151,-0.007075,0.009362,1.072164,0.010038,0.056173,0.060227
2026-07-07 02:10:00,02:10,11.8,62.6,0.0,14.7,91.8,-0.014123,-0.007061,0.011912,1.113545,0.013264,0.07147,0.079585
2026-07-07 02:20:00,02:20,11.7,63.1,0.0,7.4,91.8,-0.014097,-0.007048,0.006134,1.026501,0.006296,0.036803,0.037779
2026-07-07 02:30:00,02:30,11.6,62.6,0.0,10.5,91.8,-0.014141,-0.00707,0.008802,1.06467,0.009371,0.052813,0.056228
2026-07-07 02:40:00,02:40,11.5,62.8,0.0,6.9,91.8,-0.014136,-0.007068,0.005701,1.021939,0.005826,0.034203,0.034953
2026-07-07 02:50:00,02:50,11.4,63.7,0.0,6.7,91.8,-0.014083,-0.007041,0.005337,1.015841,0.005421,0.03202,0.032527
2026-07-07 03:00:00,03:00,11.3,63.6,0.0,4.0,91.8,-0.014099,-0.007049,0.002776,0.98484,0.002734,0.016657,0.016404
2026-07-07 03:10:00,03:10,11.2,65.5,0.0,4.3,91.9,-0.01398,-0.00699,0.002843,0.980372,0.002787,0.017059,0.016724
2026-07-07 03:20:00,03:20,11.2,64.6,0.0,9.1,91.8,-0.01404,-0.00702,0.007098,1.04,0.007381,0.042585,0.044289
2026-07-07 03:30:00,03:30,11.2,64.4,0.0,7.4,91.8,-0.014053,-0.007027,0.00577,1.021055,0.005891,0.034619,0.035348
2026-07-07 03:40:00,03:40,11.1,64.8,0.0,8.1,91.8,-0.014036,-0.007018,0.006241,1.027525,0.006413,0.037445,0.038476
2026-07-07 03:50:00,03:50,10.9,66.0,0.0,6.0,91.9,-0.013974,-0.006987,0.004253,0.99806,0.004245,0.025519,0.025469
2026-07-07 04:00:00,04:00,10.5,67.8,0.0,5.6,91.9,-0.013895,-0.006947,0.003584,0.985864,0.003534,0.021506,0.021202
2026-07-07 04:10:00,04:10,10.4,68.5,0.0,3.9,91.9,-0.01386,-0.00693,0.002069,0.963149,0.001993,0.012417,0.011959
2026-07-07 04:20:00,04:20,10.5,68.1,0.0,5.8,91.9,-0.013876,-0.006938,0.003699,0.986935,0.003651,0.022194,0.021904
2026-07-07 04:30:00,04:30,10.6,67.3,0.0,6.8,91.9,-0.013917,-0.006959,0.004633,1.001923,0.004641,0.027795,0.027849
2026-07-07 04:40:00,04:40,10.8,66.3,0.0,11.4,91.9,-0.013964,-0.006982,0.008197,1.059643,0.008686,0.049183,0.052117
2026-07-07 04:50:00,04:50,10.9,65.3,0.0,7.5,91.9,-0.01402,-0.00701,0.005618,1.018448,0.005721,0.033706,0.034328
2026-07-07 05:00:00,05:00,10.9,65.7,1.0,6.6,91.9,-0.013514,-0.006757,0.004856,1.006299,0.004886,0.029134,0.029317
2026-07-07 05:10:00,05:10,10.8,65.6,3.0,6.9,91.9,-0.012569,-0.006285,0.005198,1.010209,0.005251,0.03119,0.031508
2026-07-07 05:20:00,05:20,11.1,63.7,9.0,6.0,91.9,-0.009789,-0.000979,0.004294,1.007695,0.004327,0.025762,0.02596
2026-07-07 05:30:00,05:30,11.1,62.8,15.0,8.8,91.9,-0.018786,-0.001879,0.005344,1.044049,0.00558,0.032067,0.033479
2026-07-07 05:40:00,05:40,11.1,62.4,32.0,2.9,91.8,-0.004993,-0.000499,0.002298,0.977067,0.002245,0.013786,0.01347
2026-07-07 05:50:00,05:50,11.1,62.2,41.0,5.2,91.9,0.006664,0.000666,0.006887,1.00467,0.006919,0.04132,0.041513
2026-07-07 06:00:00,06:00,11.1,62.7,60.0,4.9,91.9,0.013983,0.001398,0.007936,0.999084,0.007929,0.047618,0.047575
2026-07-07 06:10:00,06:10,11.3,61.5,72.0,8.9,91.9,0.021549,0.002155,0.012843,1.050659,0.013494,0.077061,0.080965
2026-07-07 06:20:00,06:20,11.8,60.0,117.0,9.6,91.8,0.033117,0.003312,0.015987,1.065089,0.017028,0.095922,0.102166
2026-07-07 06:30:00,06:30,12.2,61.8,105.0,1.6,91.9,0.036996,0.0037,0.009863,0.964452,0.009512,0.059177,0.057073
2026-07-07 06:40:00,06:40,12.4,60.3,97.0,2.5,91.9,0.039026,0.003903,0.011331,0.981209,0.011118,0.067987,0.066709
2026-07-07 06:50:00,06:50,12.4,60.6,81.0,0.9,91.9,0.036512,0.003651,0.009134,0.961333,0.008781,0.054806,0.052687
2026-07-07 07:00:00,07:00,12.2,59.3,75.0,6.7,91.9,0.033613,0.003361,0.014158,1.034274,0.014644,0.08495,0.087862
2026-07-07 07:10:00,07:10,12.0,58.1,94.0,12.7,91.9,0.042715,0.004272,0.020407,1.109123,0.022634,0.122442,0.135803
2026-07-07 07:20:00,07:20,11.8,59.1,100.0,6.8,91.9,0.045605,0.00456,0.01634,1.036276,0.016933,0.098043,0.101599
2026-07-07 07:30:00,07:30,11.8,59.1,76.0,9.5,91.9,0.034085,0.003408,0.016314,1.067696,0.017418,0.097884,0.10451
2026-07-07 07:40:00,07:40,11.8,58.9,78.0,9.8,91.9,0.035042,0.003504,0.016753,1.072025,0.01796,0.10052,0.10776
2026-07-07 07:50:00,07:50,11.6,58.6,74.0,11.3,91.9,0.033116,0.003312,0.017457,1.090737,0.019041,0.10474,0.114243
2026-07-07 08:00:00,08:00,11.6,58.8,74.0,13.8,91.9,0.033119,0.003312,0.019036,1.118992,0.021302,0.114218,0.127809
2026-07-07 08:10:00,08:10,11.6,59.7,91.0,11.7,92.0,0.041289,0.004129,0.018771,1.090783,0.020475,0.112624,0.122848
2026-07-07 08:20:00,08:20,11.6,60.5,78.0,14.4,92.0,0.035059,0.003506,0.01913,1.118852,0.021404,0.11478,0.128422
2026-07-07 08:30:00,08:30,11.5,60.1,75.0,14.3,92.0,0.033613,0.003361,0.018912,1.119364,0.021169,0.113472,0.127016
2026-07-07 08:40:00,08:40,11.4,61.7,84.0,14.2,92.1,0.03795,0.003795,0.018929,1.111497,0.021039,0.113572,0.126235
2026-07-07 08:50:00,08:50,11.4,60.8,95.0,10.4,92.0,0.04322,0.004322,0.017839,1.071047,0.019106,0.107033,0.114637
2026-07-07 09:00:00,09:00,11.4,60.7,106.0,18.1,92.1,0.048498,0.00485,0.022835,1.161071,0.026513,0.137011,0.159079
2026-07-07 09:10:00,09:10,11.4,60.6,135.0,8.5,92.1,0.062417,0.006242,0.020034,1.049775,0.021031,0.120202,0.126185
2026-07-07 09:20:00,09:20,11.5,61.7,159.0,8.9,92.1,0.073951,0.007395,0.022113,1.049821,0.023215,0.132677,0.139287
2026-07-07 09:30:00,09:30,11.5,63.2,147.0,14.9,92.2,0.068209,0.006821,0.023557,1.113359,0.026228,0.141343,0.157365
2026-07-07 09:40:00,09:40,11.4,62.9,169.0,13.0,92.1,0.078764,0.007876,0.024456,1.092506,0.026719,0.146738,0.160312
2026-07-07 09:50:00,09:50,11.5,64.7,239.0,8.0,92.2,0.112386,0.011239,0.027858,1.02678,0.028604,0.167149,0.171625
2026-07-07 10:00:00,10:00,11.7,63.4,252.0,12.6,92.1,0.118423,0.011842,0.030887,1.085756,0.033536,0.185325,0.201218
2026-07-07 10:10:00,10:10,11.8,62.8,233.0,8.6,92.2,0.109489,0.010949,0.028251,1.041722,0.02943,0.169505,0.176577
2026-07-07 10:20:00,10:20,11.7,63.0,204.0,13.4,92.1,0.095569,0.009557,0.02756,1.096742,0.030226,0.165358,0.181355
2026-07-07 10:30:00,10:30,11.7,64.3,186.0,6.4,92.2,0.086944,0.008694,0.022765,1.009836,0.022989,0.136588,0.137932
2026-07-07 10:40:00,10:40,11.8,64.1,176.0,10.6,92.2,0.082144,0.008214,0.023967,1.05955,0.025395,0.143804,0.152368
2026-07-07 10:50:00,10:50,11.8,64.1,167.0,9.8,92.1,0.077824,0.007782,0.022865,1.05024,0.024013,0.137188,0.14408
2026-07-07 11:00:00,11:00,11.6,64.5,137.0,18.3,92.1,0.063425,0.006343,0.023744,1.147479,0.027246,0.142464,0.163475
2026-07-07 11:10:00,11:10,11.5,64.6,156.0,7.1,92.1,0.072545,0.007254,0.020271,1.016726,0.02061,0.121628,0.123662
2026-07-07 11:20:00,11:20,11.3,64.3,132.0,17.6,92.1,0.061018,0.006102,0.02295,1.140171,0.026167,0.1377,0.157002
2026-07-07 11:30:00,11:30,11.3,64.8,154.0,16.1,92.1,0.071584,0.007158,0.023789,1.120621,0.026658,0.142731,0.159947
2026-07-07 11:40:00,11:40,11.5,65.1,132.0,8.5,92.1,0.06103,0.006103,0.018822,1.030923,0.019404,0.112934,0.116427
2026-07-07 11:50:00,11:50,11.5,64.0,148.0,17.7,92.1,0.068698,0.00687,0.024414,1.142591,0.027896,0.146486,0.167373
2026-07-07 12:00:00,12:00,11.4,64.6,114.0,19.2,92.1,0.052383,0.005238,0.022257,1.157533,0.025763,0.133541,0.154579
2026-07-07 12:10:00,12:10,11.5,63.8,107.0,16.5,92.1,0.049016,0.004902,0.021076,1.129465,0.023804,0.126454,0.142825
2026-07-07 12:20:00,12:20,11.6,64.4,187.0,4.9,92.1,0.087424,0.008742,0.02202,0.991962,0.021843,0.132122,0.13106
2026-07-07 12:30:00,12:30,11.7,62.9,200.0,21.6,92.0,0.093648,0.009365,0.029894,1.192584,0.035651,0.179362,0.213904
2026-07-07 12:40:00,12:40,12.3,62.0,218.0,15.8,92.0,0.102287,0.010229,0.030438,1.12886,0.03436,0.182626,0.206159
2026-07-07 12:50:00,12:50,12.5,61.3,361.0,14.3,92.0,0.166871,0.016687,0.040878,1.114337,0.045552,0.245271,0.273314
2026-07-07 13:00:00,13:00,12.6,60.7,408.0,14.4,92.0,0.186334,0.018633,0.044422,1.118014,0.049665,0.266533,0.297988
2026-07-07 13:10:00,13:10,13.3,59.6,407.0,12.8,92.0,0.185779,0.018578,0.04548,1.104003,0.05021,0.27288,0.30126
2026-07-07 13:20:00,13:20,13.7,57.4,430.0,10.0,91.9,0.195057,0.019506,0.047796,1.080636,0.05165,0.286773,0.309897
2026-07-07 13:30:00,13:30,13.5,58.7,755.0,15.4,91.9,0.329644,0.032964,0.070323,1.13803,0.08003,0.421938,0.480178
2026-07-07 13:40:00,13:40,14.0,56.0,632.0,18.9,91.9,0.277959,0.027796,0.063824,1.19007,0.075954,0.382941,0.455727
2026-07-07 13:50:00,13:50,13.7,57.3,600.0,13.1,91.9,0.264415,0.026442,0.060532,1.11713,0.067623,0.363194,0.405735
2026-07-07 14:00:00,14:00,13.6,58.0,511.0,16.3,91.9,0.227295,0.02273,0.053978,1.151436,0.062152,0.323869,0.372915
2026-07-07 14:10:00,14:10,13.6,58.4,527.0,13.0,91.9,0.233419,0.023342,0.05461,1.111358,0.060691,0.32766,0.364148
2026-07-07 14:20:00,14:20,13.5,57.6,514.0,13.7,91.9,0.227405,0.02274,0.053743,1.122855,0.060345,0.322457,0.362073
2026-07-07 14:30:00,14:30,13.7,57.3,468.0,17.2,91.9,0.20796,0.020796,0.051423,1.164841,0.0599,0.308538,0.359397
2026-07-07 14:40:00,14:40,13.5,57.5,439.0,10.7,91.9,0.195491,0.019549,0.047721,1.088363,0.051938,0.286328,0.311629
2026-07-07 14:50:00,14:50,13.5,58.1,458.0,17.5,91.9,0.202568,0.020257,0.049924,1.164981,0.058161,0.299545,0.348964
2026-07-07 15:00:00,15:00,13.5,57.2,417.0,16.3,91.9,0.185128,0.018513,0.047284,1.154787,0.054603,0.283702,0.327615
2026-07-07 15:10:00,15:10,13.3,58.1,432.0,12.9,91.9,0.190407,0.019041,0.046811,1.111451,0.052028,0.280864,0.312166
2026-07-07 15:20:00,15:20,13.1,58.3,298.0,14.9,91.9,0.135884,0.013588,0.03786,1.133887,0.042929,0.227159,0.257572
2026-07-07 15:30:00,15:30,13.5,57.2,368.0,11.7,91.9,0.162955,0.016295,0.042286,1.101257,0.046568,0.253718,0.279409
2026-07-07 15:40:00,15:40,13.1,57.8,287.0,12.3,91.9,0.130018,0.013002,0.036072,1.105725,0.039885,0.216431,0.239313
2026-07-07 15:50:00,15:50,13.1,58.1,335.0,16.1,91.9,0.147992,0.014799,0.040287,1.148689,0.046277,0.241722,0.277663
2026-07-07 16:00:00,16:00,13.3,57.8,301.0,14.0,91.9,0.133676,0.013368,0.037602,1.125508,0.042322,0.225613,0.253929
2026-07-07 16:10:00,16:10,13.2,56.8,269.0,14.4,91.8,0.120202,0.01202,0.035756,1.134352,0.04056,0.214534,0.243357
2026-07-07 16:20:00,16:20,13.2,57.1,233.0,16.8,91.9,0.105415,0.010541,0.034262,1.161024,0.039779,0.205571,0.238674
2026-07-07 16:30:00,16:30,13.0,57.9,201.0,12.3,91.9,0.092326,0.009233,0.029441,1.105306,0.032541,0.176644,0.195246
2026-07-07 16:40:00,16:40,13.1,57.8,170.0,14.6,91.9,0.079207,0.007921,0.02858,1.132491,0.032366,0.171478,0.194197
2026-07-07 16:50:00,16:50,13.1,57.5,141.0,6.3,91.9,0.065283,0.006528,0.020713,1.03716,0.021482,0.124276,0.128894
2026-07-07 17:00:00,17:00,12.7,58.7,113.0,10.6,91.9,0.051853,0.005185,0.020877,1.082172,0.022593,0.125265,0.135558
2026-07-07 17:10:00,17:10,12.5,59.8,91.0,9.8,91.9,0.041303,0.00413,0.018021,1.068254,0.019251,0.108126,0.115506
2026-07-07 17:20:00,17:20,12.0,60.7,66.0,7.5,91.9,0.029307,0.002931,0.013645,1.037719,0.01416,0.081871,0.084959
2026-07-07 17:30:00,17:30,11.7,61.8,46.0,22.2,92.0,0.019715,0.001972,0.020393,1.204175,0.024557,0.122357,0.14734
2026-07-07 17:40:00,17:40,11.2,63.4,29.0,13.4,92.0,0.011567,0.001157,0.013615,1.095066,0.01491,0.081692,0.089458
2026-07-07 17:50:00,17:50,10.9,64.7,14.0,11.6,92.0,0.004377,0.000438,0.010803,1.068673,0.011544,0.064816,0.069267
2026-07-07 18:00:00,18:00,10.6,65.7,6.0,14.7,92.0,0.000543,5.4e-05,0.011614,1.100559,0.012782,0.069686,0.076693
2026-07-07 18:10:00,18:10,10.4,66.1,1.0,22.0,92.0,-0.001855,-0.000928,0.014646,1.183833,0.017339,0.087878,0.104033
2026-07-07 18:20:00,18:20,10.2,66.8,0.0,15.8,92.0,-0.013984,-0.006992,0.01042,1.108751,0.011553,0.062519,0.069318
2026-07-07 18:30:00,18:30,10.1,67.5,0.0,18.9,92.1,-0.013949,-0.006974,0.011648,1.141893,0.013301,0.06989,0.079807
2026-07-07 18:40:00,18:40,9.9,68.0,0.0,16.3,92.1,-0.013934,-0.006967,0.010139,1.109542,0.01125,0.060835,0.067499
2026-07-07 18:50:00,18:50,9.8,68.1,0.0,14.4,92.1,-0.013937,-0.006968,0.009098,1.087013,0.00989,0.054588,0.059338
2026-07-07 19:00:00,19:00,9.8,68.6,0.0,11.8,92.1,-0.013906,-0.006953,0.007515,1.054662,0.007926,0.04509,0.047555
2026-07-07 19:10:00,19:10,9.7,68.7,0.0,11.9,92.1,-0.013908,-0.006954,0.007515,1.055407,0.007931,0.04509,0.047589
2026-07-07 19:20:00,19:20,9.7,68.6,0.0,11.2,92.1,-0.013914,-0.006957,0.007135,1.04768,0.007475,0.042809,0.04485
2026-07-07 19:30:00,19:30,9.7,68.8,0.0,11.1,92.1,-0.013902,-0.006951,0.007024,1.045678,0.007345,0.042143,0.044068
2026-07-07 19:40:00,19:40,9.5,69.3,0.0,11.7,92.1,-0.013889,-0.006944,0.00718,1.050566,0.007543,0.043081,0.045259
2026-07-07 19:50:00,19:50,9.4,69.6,0.0,10.5,92.2,-0.013879,-0.00694,0.006394,1.035345,0.00662,0.038363,0.039719
2026-07-07 20:00:00,20:00,9.4,69.4,0.0,13.8,92.2,-0.013891,-0.006945,0.008247,1.074585,0.008863,0.049485,0.053176
2026-07-07 20:10:00,20:10,9.3,69.4,0.0,11.2,92.2,-0.013899,-0.006949,0.00682,1.044329,0.007122,0.040919,0.042733
2026-07-07 20:20:00,20:20,9.4,69.5,0.0,12.3,92.2,-0.013885,-0.006942,0.007431,1.05671,0.007853,0.044587,0.047115
2026-07-07 20:30:00,20:30,9.3,70.2,0.0,9.6,92.2,-0.013852,-0.006926,0.005698,1.022358,0.005826,0.03419,0.034954
2026-07-07 20:40:00,20:40,9.3,69.9,0.0,12.1,92.2,-0.013869,-0.006935,0.007184,1.052707,0.007562,0.043101,0.045373
2026-07-07 20:50:00,20:50,9.3,69.6,0.0,6.5,92.2,-0.013887,-0.006944,0.003818,0.988797,0.003775,0.022906,0.02265
2026-07-07 21:00:00,21:00,9.1,70.4,0.0,8.7,92.2,-0.013856,-0.006928,0.00507,1.011047,0.005126,0.030423,0.030759
2026-07-07 21:10:00,21:10,9.2,70.1,0.0,7.7,92.2,-0.013866,-0.006933,0.004521,1.000666,0.004524,0.027126,0.027144
2026-07-07 21:20:00,21:20,9.3,69.3,0.0,10.9,92.2,-0.013905,-0.006952,0.006674,1.041256,0.006949,0.040044,0.041696
2026-07-07 21:30:00,21:30,9.6,68.2,0.0,11.2,92.2,-0.013947,-0.006973,0.007215,1.049356,0.007571,0.04329,0.045426
2026-07-07 21:40:00,21:40,9.6,68.1,0.0,13.9,92.3,-0.013953,-0.006976,0.00877,1.081195,0.009482,0.052619,0.056892
