تاریخ و زمان,نوع سنسور,مقدار,واحد
2026-01-02 12:01:51,تابش خورشیدی,321,W/m2
2026-01-02 11:51:50,فشار هوا,92.2,kPa
2026-01-02 11:51:50,تابش خورشیدی,436,W/m2
2026-01-02 11:51:50,باران,96.4,mm
2026-01-02 11:51:50,سرعت باد,17.8,km/h
2026-01-02 11:51:50,رطوبت,39.1,%
2026-01-02 11:51:50,جهت باد,185,degree
2026-01-02 11:51:50,دما,12.1,°C
2026-01-02 11:41:49,تابش خورشیدی,320,W/m2
2026-01-02 11:41:49,سرعت باد,22.4,km/h
2026-01-02 11:41:49,رطوبت,39.5,%
2026-01-02 11:41:49,باران,96.4,mm
2026-01-02 11:41:49,دما,11.5,°C
2026-01-02 11:41:49,جهت باد,193.9,degree
2026-01-02 11:41:49,فشار هوا,92.2,kPa
2026-01-02 11:31:49,باران,96.4,mm
2026-01-02 11:31:49,سرعت باد,28.9,km/h
2026-01-02 11:31:49,تابش خورشیدی,291,W/m2
2026-01-02 11:31:49,دما,11.5,°C
2026-01-02 11:31:49,فشار هوا,92.2,kPa
2026-01-02 11:31:49,جهت باد,205.1,degree
2026-01-02 11:31:49,رطوبت,36,%
2026-01-02 11:21:47,تابش خورشیدی,420,W/m2
2026-01-02 11:21:47,باران,96.4,mm
2026-01-02 11:21:47,دما,11.8,°C
2026-01-02 11:21:47,رطوبت,35.6,%
2026-01-02 11:21:47,جهت باد,207.2,degree
2026-01-02 11:21:47,فشار هوا,92.2,kPa
2026-01-02 11:21:47,سرعت باد,28.6,km/h
2026-01-02 11:11:46,تابش خورشیدی,326,W/m2
2026-01-02 11:11:46,باران,96.4,mm
2026-01-02 11:11:46,سرعت باد,22.3,km/h
2026-01-02 11:11:46,فشار هوا,92.2,kPa
2026-01-02 11:11:46,رطوبت,36.9,%
2026-01-02 11:11:46,دما,11.4,°C
2026-01-02 11:11:46,جهت باد,211.5,degree
2026-01-02 11:01:42,تابش خورشیدی,314,W/m2
2026-01-02 11:01:42,فشار هوا,92.2,kPa
2026-01-02 11:01:42,جهت باد,204.2,degree
2026-01-02 11:01:42,سرعت باد,22.8,km/h
2026-01-02 11:01:42,رطوبت,39.6,%
2026-01-02 11:01:42,باران,96.4,mm
2026-01-02 11:01:42,دما,11.3,°C
2026-01-02 10:51:41,سرعت باد,20.5,km/h
2026-01-02 10:51:41,باران,96.4,mm
2026-01-02 10:51:41,تابش خورشیدی,449,W/m2
2026-01-02 10:51:41,رطوبت,40.9,%
2026-01-02 10:51:41,دما,11.4,°C
2026-01-02 10:51:41,جهت باد,193.3,degree
2026-01-02 10:51:41,فشار هوا,92.2,kPa
2026-01-02 10:41:41,دما,10.5,°C
2026-01-02 10:41:41,رطوبت,43.2,%
2026-01-02 10:41:41,فشار هوا,92.2,kPa
2026-01-02 10:41:41,جهت باد,200.4,degree
2026-01-02 10:41:41,تابش خورشیدی,286,W/m2
2026-01-02 10:41:41,سرعت باد,22.5,km/h
2026-01-02 10:41:41,باران,96.4,mm
2026-01-02 10:31:39,سرعت باد,28.4,km/h
2026-01-02 10:31:39,رطوبت,43.2,%
2026-01-02 10:31:39,فشار هوا,92.2,kPa
2026-01-02 10:31:39,تابش خورشیدی,382,W/m2
2026-01-02 10:31:39,باران,96.4,mm
2026-01-02 10:31:39,جهت باد,206.5,degree
2026-01-02 10:31:39,دما,10.6,°C
2026-01-02 10:21:39,جهت باد,203,degree
2026-01-02 10:21:39,سرعت باد,28.9,km/h
2026-01-02 10:21:39,باران,96.4,mm
2026-01-02 10:21:39,فشار هوا,92.2,kPa
2026-01-02 10:21:39,رطوبت,42.2,%
2026-01-02 10:21:39,دما,9.8,°C
2026-01-02 10:21:39,تابش خورشیدی,509,W/m2
2026-01-02 10:11:37,سرعت باد,21.2,km/h
2026-01-02 10:11:37,تابش خورشیدی,495,W/m2
2026-01-02 10:11:37,فشار هوا,92.3,kPa
2026-01-02 10:11:37,جهت باد,203.9,degree
2026-01-02 10:11:37,دما,10.3,°C
2026-01-02 10:11:37,باران,96.4,mm
2026-01-02 10:11:37,رطوبت,45.5,%
2026-01-02 10:01:37,جهت باد,186.3,degree
2026-01-02 10:01:37,باران,96.4,mm
2026-01-02 10:01:37,دما,10,°C
2026-01-02 10:01:37,فشار هوا,92.3,kPa
2026-01-02 10:01:37,تابش خورشیدی,614,W/m2
2026-01-02 10:01:37,سرعت باد,15.6,km/h
2026-01-02 10:01:37,رطوبت,45.7,%
2026-01-02 09:51:35,جهت باد,166.7,degree
2026-01-02 09:51:35,فشار هوا,92.4,kPa
2026-01-02 09:51:35,دما,9.2,°C
2026-01-02 09:51:35,سرعت باد,6.9,km/h
2026-01-02 09:51:35,باران,96.4,mm
2026-01-02 09:51:35,رطوبت,55,%
2026-01-02 09:51:35,تابش خورشیدی,308,W/m2
2026-01-02 09:41:34,باران,96.4,mm
2026-01-02 09:41:34,جهت باد,142.5,degree
2026-01-02 09:41:34,فشار هوا,92.3,kPa
2026-01-02 09:41:34,رطوبت,54.2,%
2026-01-02 09:41:34,دما,8.2,°C
2026-01-02 09:41:34,سرعت باد,8.6,km/h
2026-01-02 09:41:34,تابش خورشیدی,495,W/m2
2026-01-02 09:31:33,سرعت باد,2.4,km/h
2026-01-02 09:31:33,رطوبت,59.7,%
2026-01-02 09:31:33,جهت باد,152.6,degree
2026-01-02 09:31:33,فشار هوا,92.4,kPa
2026-01-02 09:31:33,باران,96.4,mm
2026-01-02 09:31:33,تابش خورشیدی,293,W/m2
2026-01-02 09:31:33,دما,6.6,°C
2026-01-02 09:21:33,رطوبت,64.7,%
2026-01-02 09:21:33,باران,96.4,mm
2026-01-02 09:21:33,تابش خورشیدی,234,W/m2
2026-01-02 09:21:33,فشار هوا,92.4,kPa
2026-01-02 09:21:33,سرعت باد,1.6,km/h
2026-01-02 09:21:33,جهت باد,62.6,degree
2026-01-02 09:21:33,دما,4.9,°C
2026-01-02 09:11:32,فشار هوا,92.4,kPa
2026-01-02 09:11:32,سرعت باد,3.5,km/h
2026-01-02 09:11:32,تابش خورشیدی,248,W/m2
2026-01-02 09:11:32,باران,96.4,mm
2026-01-02 09:11:32,دما,4.7,°C
2026-01-02 09:11:32,جهت باد,358.1,degree
2026-01-02 09:11:32,رطوبت,64.7,%
2026-01-02 09:01:30,باران,96.4,mm
2026-01-02 09:01:30,فشار هوا,92.4,kPa
2026-01-02 09:01:30,جهت باد,340.4,degree
2026-01-02 09:01:30,دما,4.4,°C
2026-01-02 09:01:30,سرعت باد,2.8,km/h
2026-01-02 09:01:30,تابش خورشیدی,114,W/m2
2026-01-02 09:01:30,رطوبت,65.5,%
2026-01-02 08:51:29,باران,96.4,mm
2026-01-02 08:51:29,تابش خورشیدی,327,W/m2
2026-01-02 08:51:29,رطوبت,68.3,%
2026-01-02 08:51:29,دما,4.4,°C
2026-01-02 08:51:29,فشار هوا,92.3,kPa
2026-01-02 08:51:29,سرعت باد,2.2,km/h
2026-01-02 08:51:29,جهت باد,3,degree
2026-01-02 08:41:28,سرعت باد,4.6,km/h
2026-01-02 08:41:28,رطوبت,69.7,%
2026-01-02 08:41:28,تابش خورشیدی,226,W/m2
2026-01-02 08:41:28,فشار هوا,92.3,kPa
2026-01-02 08:41:28,دما,3.4,°C
2026-01-02 08:41:28,جهت باد,305.9,degree
2026-01-02 08:41:28,باران,96.4,mm
2026-01-02 08:31:28,سرعت باد,1.7,km/h
2026-01-02 08:31:28,فشار هوا,92.2,kPa
2026-01-02 08:31:28,جهت باد,320.6,degree
2026-01-02 08:31:28,دما,2.4,°C
2026-01-02 08:31:28,تابش خورشیدی,194,W/m2
2026-01-02 08:31:28,رطوبت,74.7,%
2026-01-02 08:31:28,باران,96.4,mm
2026-01-02 08:21:26,تابش خورشیدی,31,W/m2
2026-01-02 08:21:26,رطوبت,75.3,%
2026-01-02 08:21:26,جهت باد,13,degree
2026-01-02 08:21:26,سرعت باد,2.2,km/h
2026-01-02 08:21:26,دما,2.1,°C
2026-01-02 08:21:26,فشار هوا,92.2,kPa
2026-01-02 08:21:26,باران,96.4,mm
2026-01-02 08:11:25,سرعت باد,2,km/h
2026-01-02 08:11:25,دما,2.3,°C
2026-01-02 08:11:25,جهت باد,321.2,degree
2026-01-02 08:11:25,باران,96.4,mm
2026-01-02 08:11:25,تابش خورشیدی,61,W/m2
2026-01-02 08:11:25,رطوبت,75.1,%
2026-01-02 08:11:25,فشار هوا,92.2,kPa
2026-01-02 08:01:24,رطوبت,76.9,%
2026-01-02 08:01:24,دما,2,°C
2026-01-02 08:01:24,فشار هوا,92.1,kPa
2026-01-02 08:01:24,سرعت باد,4.2,km/h
2026-01-02 08:01:24,تابش خورشیدی,156,W/m2
2026-01-02 08:01:24,باران,96.4,mm
2026-01-02 08:01:24,جهت باد,298.6,degree
2026-01-02 07:51:24,جهت باد,330.9,degree
2026-01-02 07:51:24,تابش خورشیدی,64,W/m2
2026-01-02 07:51:24,رطوبت,75.5,%
2026-01-02 07:51:24,باران,96.4,mm
2026-01-02 07:51:24,دما,1.7,°C
2026-01-02 07:51:24,سرعت باد,5.3,km/h
2026-01-02 07:51:24,فشار هوا,92.1,kPa
2026-01-02 07:41:22,رطوبت,75.7,%
2026-01-02 07:41:22,سرعت باد,2,km/h
2026-01-02 07:41:22,دما,2,°C
2026-01-02 07:41:22,تابش خورشیدی,36,W/m2
2026-01-02 07:41:22,جهت باد,265.1,degree
2026-01-02 07:41:22,باران,96.4,mm
2026-01-02 07:41:22,فشار هوا,92.1,kPa
2026-01-02 07:31:21,رطوبت,75.2,%
2026-01-02 07:31:21,سرعت باد,5.6,km/h
2026-01-02 07:31:21,جهت باد,308.6,degree
2026-01-02 07:31:21,تابش خورشیدی,50,W/m2
2026-01-02 07:31:21,باران,96.4,mm
2026-01-02 07:31:21,فشار هوا,92.1,kPa
2026-01-02 07:31:21,دما,1.9,°C
2026-01-02 07:21:20,فشار هوا,92.1,kPa
2026-01-02 07:21:20,سرعت باد,4.5,km/h
2026-01-02 07:21:20,رطوبت,76.5,%
2026-01-02 07:21:20,جهت باد,332.9,degree
2026-01-02 07:21:20,باران,96.4,mm
2026-01-02 07:21:20,تابش خورشیدی,87,W/m2
2026-01-02 07:21:20,دما,1.5,°C
2026-01-02 07:11:19,تابش خورشیدی,39,W/m2
2026-01-02 07:11:19,سرعت باد,4.2,km/h
2026-01-02 07:11:19,باران,96.4,mm
2026-01-02 07:11:19,جهت باد,344,degree
2026-01-02 07:11:19,فشار هوا,92.1,kPa
2026-01-02 07:11:19,رطوبت,77.2,%
2026-01-02 07:11:19,دما,0.9,°C
2026-01-02 07:01:19,دما,0.9,°C
2026-01-02 07:01:19,تابش خورشیدی,44,W/m2
2026-01-02 07:01:19,باران,96.4,mm
2026-01-02 07:01:19,سرعت باد,6.4,km/h
2026-01-02 07:01:19,فشار هوا,92.1,kPa
2026-01-02 07:01:19,رطوبت,76.7,%
2026-01-02 07:01:19,جهت باد,0.8,degree
2026-01-02 06:51:18,جهت باد,318.5,degree
2026-01-02 06:51:18,فشار هوا,92,kPa
2026-01-02 06:51:18,تابش خورشیدی,25,W/m2
2026-01-02 06:51:18,باران,96.4,mm
2026-01-02 06:51:18,رطوبت,77.5,%
2026-01-02 06:51:18,سرعت باد,4,km/h
2026-01-02 06:51:18,دما,0.7,°C
2026-01-02 06:41:21,رطوبت,76.6,%
2026-01-02 06:41:21,دما,0.8,°C
2026-01-02 06:41:21,تابش خورشیدی,8,W/m2
2026-01-02 06:41:21,سرعت باد,1.6,km/h
2026-01-02 06:41:21,باران,96.4,mm
2026-01-02 06:41:21,جهت باد,340.7,degree
2026-01-02 06:41:21,فشار هوا,92.1,kPa
2026-01-02 06:31:15,تابش خورشیدی,3,W/m2
2026-01-02 06:31:15,رطوبت,72.1,%
2026-01-02 06:31:15,سرعت باد,4.4,km/h
2026-01-02 06:31:15,باران,96.4,mm
2026-01-02 06:31:15,فشار هوا,92.1,kPa
2026-01-02 06:31:15,جهت باد,6.8,degree
2026-01-02 06:31:15,دما,1.4,°C
2026-01-02 06:21:14,جهت باد,344.3,degree
2026-01-02 06:21:14,تابش خورشیدی,0,W/m2
2026-01-02 06:21:14,دما,1.1,°C
2026-01-02 06:21:14,فشار هوا,92.1,kPa
2026-01-02 06:21:14,رطوبت,73.6,%
2026-01-02 06:21:14,باران,96.4,mm
2026-01-02 06:21:14,سرعت باد,3.5,km/h
2026-01-02 06:11:14,جهت باد,238.9,degree
2026-01-02 06:11:14,سرعت باد,6.6,km/h
2026-01-02 06:11:14,فشار هوا,92.2,kPa
2026-01-02 06:11:14,رطوبت,70.8,%
2026-01-02 06:11:14,دما,1.5,°C
2026-01-02 06:11:14,باران,96.4,mm
2026-01-02 06:11:14,تابش خورشیدی,0,W/m2
2026-01-02 06:01:13,باران,96.4,mm
2026-01-02 06:01:13,سرعت باد,9.9,km/h
2026-01-02 06:01:13,دما,1.6,°C
2026-01-02 06:01:13,فشار هوا,92.1,kPa
2026-01-02 06:01:13,رطوبت,71.3,%
2026-01-02 06:01:13,جهت باد,225.8,degree
2026-01-02 06:01:13,تابش خورشیدی,0,W/m2
2026-01-02 05:51:11,جهت باد,216.8,degree
2026-01-02 05:51:11,سرعت باد,9.9,km/h
2026-01-02 05:51:11,دما,1.3,°C
2026-01-02 05:51:11,فشار هوا,92.1,kPa
2026-01-02 05:51:11,باران,96.4,mm
2026-01-02 05:51:11,تابش خورشیدی,0,W/m2
2026-01-02 05:51:11,رطوبت,73.2,%
2026-01-02 05:41:11,تابش خورشیدی,0,W/m2
2026-01-02 05:41:11,رطوبت,75.3,%
2026-01-02 05:41:11,دما,0.8,°C
2026-01-02 05:41:11,سرعت باد,0.2,km/h
2026-01-02 05:41:11,جهت باد,22.1,degree
2026-01-02 05:41:11,باران,96.4,mm
2026-01-02 05:41:11,فشار هوا,92.1,kPa
2026-01-02 05:31:10,سرعت باد,1.1,km/h
2026-01-02 05:31:10,دما,1.2,°C
2026-01-02 05:31:10,فشار هوا,92.1,kPa
2026-01-02 05:31:10,رطوبت,72.3,%
2026-01-02 05:31:10,باران,96.4,mm
2026-01-02 05:31:10,جهت باد,57.6,degree
2026-01-02 05:31:10,تابش خورشیدی,0,W/m2
2026-01-02 05:21:08,دما,1.4,°C
2026-01-02 05:21:08,تابش خورشیدی,0,W/m2
2026-01-02 05:21:08,باران,96.4,mm
2026-01-02 05:21:08,رطوبت,72.3,%
2026-01-02 05:21:08,سرعت باد,5.3,km/h
2026-01-02 05:21:08,جهت باد,163.3,degree
2026-01-02 05:21:08,فشار هوا,92.1,kPa
2026-01-02 05:11:07,سرعت باد,8.1,km/h
2026-01-02 05:11:07,فشار هوا,92,kPa
2026-01-02 05:11:07,جهت باد,164.9,degree
2026-01-02 05:11:07,تابش خورشیدی,0,W/m2
2026-01-02 05:11:07,باران,96.4,mm
2026-01-02 05:11:07,دما,1.3,°C
2026-01-02 05:11:07,رطوبت,74.9,%
2026-01-02 05:01:08,باران,96.4,mm
2026-01-02 05:01:08,سرعت باد,2.6,km/h
2026-01-02 05:01:08,دما,-0.2,°C
2026-01-02 05:01:08,رطوبت,80.3,%
2026-01-02 05:01:08,جهت باد,62.5,degree
2026-01-02 05:01:08,تابش خورشیدی,0,W/m2
2026-01-02 05:01:08,فشار هوا,91.9,kPa
2026-01-02 04:51:05,دما,0.7,°C
2026-01-02 04:51:05,فشار هوا,92,kPa
2026-01-02 04:51:05,رطوبت,76.9,%
2026-01-02 04:51:05,جهت باد,51.7,degree
2026-01-02 04:51:05,باران,96.4,mm
2026-01-02 04:51:05,سرعت باد,3.4,km/h
2026-01-02 04:51:05,تابش خورشیدی,0,W/m2
2026-01-02 04:41:04,رطوبت,76,%
2026-01-02 04:41:04,جهت باد,88.8,degree
2026-01-02 04:41:04,باران,96.4,mm
2026-01-02 04:41:04,سرعت باد,4.6,km/h
2026-01-02 04:41:04,دما,1,°C
2026-01-02 04:41:04,تابش خورشیدی,0,W/m2
2026-01-02 04:41:04,فشار هوا,92,kPa
2026-01-02 04:31:04,تابش خورشیدی,0,W/m2
2026-01-02 04:31:04,فشار هوا,92,kPa
2026-01-02 04:31:04,رطوبت,75.8,%
2026-01-02 04:31:04,جهت باد,50.1,degree
2026-01-02 04:31:04,باران,96.4,mm
2026-01-02 04:31:04,دما,1,°C
2026-01-02 04:31:04,سرعت باد,5.3,km/h
2026-01-02 04:21:02,جهت باد,63.7,degree
2026-01-02 04:21:02,باران,96.4,mm
2026-01-02 04:21:02,تابش خورشیدی,0,W/m2
2026-01-02 04:21:02,دما,1.1,°C
2026-01-02 04:21:02,فشار هوا,92,kPa
2026-01-02 04:21:02,سرعت باد,1.9,km/h
2026-01-02 04:21:02,رطوبت,77.2,%
2026-01-02 04:11:01,دما,0.7,°C
2026-01-02 04:11:01,باران,96.4,mm
2026-01-02 04:11:01,جهت باد,72.5,degree
2026-01-02 04:11:01,رطوبت,77,%
2026-01-02 04:11:01,سرعت باد,2.5,km/h
2026-01-02 04:11:01,فشار هوا,92,kPa
2026-01-02 04:11:01,تابش خورشیدی,0,W/m2
2026-01-02 04:01:01,فشار هوا,92,kPa
2026-01-02 04:01:01,دما,1,°C
2026-01-02 04:01:01,جهت باد,166.3,degree
2026-01-02 04:01:01,سرعت باد,3.4,km/h
2026-01-02 04:01:01,رطوبت,74.7,%
2026-01-02 04:01:01,تابش خورشیدی,0,W/m2
2026-01-02 04:01:01,باران,96.4,mm
2026-01-02 03:50:59,فشار هوا,92,kPa
2026-01-02 03:50:59,باران,96.4,mm
2026-01-02 03:50:59,جهت باد,119.8,degree
2026-01-02 03:50:59,دما,1.2,°C
2026-01-02 03:50:59,سرعت باد,3.7,km/h
2026-01-02 03:50:59,رطوبت,74.2,%
2026-01-02 03:50:59,تابش خورشیدی,0,W/m2
2026-01-02 03:40:59,سرعت باد,3.9,km/h
2026-01-02 03:40:59,دما,1.2,°C
2026-01-02 03:40:59,فشار هوا,92,kPa
2026-01-02 03:40:59,باران,96.4,mm
2026-01-02 03:40:59,تابش خورشیدی,0,W/m2
2026-01-02 03:40:59,رطوبت,75,%
2026-01-02 03:40:59,جهت باد,23,degree
2026-01-02 03:30:58,سرعت باد,3.5,km/h
2026-01-02 03:30:58,جهت باد,100.3,degree
2026-01-02 03:30:58,باران,96.4,mm
2026-01-02 03:30:58,فشار هوا,92.1,kPa
2026-01-02 03:30:58,رطوبت,73.6,%
2026-01-02 03:30:58,تابش خورشیدی,0,W/m2
2026-01-02 03:30:58,دما,1.4,°C
2026-01-02 03:20:56,رطوبت,72.9,%
2026-01-02 03:20:56,جهت باد,340.4,degree
2026-01-02 03:20:56,تابش خورشیدی,0,W/m2
2026-01-02 03:20:56,سرعت باد,2.4,km/h
2026-01-02 03:20:56,دما,1.5,°C
2026-01-02 03:20:56,فشار هوا,92.1,kPa
2026-01-02 03:20:56,باران,96.4,mm
2026-01-02 03:10:55,فشار هوا,92.2,kPa
2026-01-02 03:10:55,دما,2.1,°C
2026-01-02 03:10:55,رطوبت,70.2,%
2026-01-02 03:10:55,جهت باد,354.3,degree
2026-01-02 03:10:55,باران,96.4,mm
2026-01-02 03:10:55,سرعت باد,4.3,km/h
2026-01-02 03:10:55,تابش خورشیدی,0,W/m2
2026-01-02 03:00:55,باران,96.4,mm
2026-01-02 03:00:55,جهت باد,354.2,degree
2026-01-02 03:00:55,تابش خورشیدی,0,W/m2
2026-01-02 03:00:55,رطوبت,67.3,%
2026-01-02 03:00:55,فشار هوا,92.1,kPa
2026-01-02 03:00:55,سرعت باد,3.5,km/h
2026-01-02 03:00:55,دما,2.7,°C
2026-01-02 02:50:54,تابش خورشیدی,0,W/m2
2026-01-02 02:50:54,فشار هوا,92.2,kPa
2026-01-02 02:50:54,سرعت باد,2.6,km/h
2026-01-02 02:50:54,باران,96.4,mm
2026-01-02 02:50:54,دما,2.3,°C
2026-01-02 02:50:54,جهت باد,145.6,degree
2026-01-02 02:50:54,رطوبت,69.6,%
2026-01-02 02:40:52,باران,96.4,mm
2026-01-02 02:40:52,فشار هوا,92.1,kPa
2026-01-02 02:40:52,سرعت باد,1.9,km/h
2026-01-02 02:40:52,رطوبت,69,%
2026-01-02 02:40:52,دما,2.5,°C
2026-01-02 02:40:52,تابش خورشیدی,0,W/m2
2026-01-02 02:40:52,جهت باد,97.4,degree
2026-01-02 02:30:51,تابش خورشیدی,0,W/m2
2026-01-02 02:30:51,باران,96.4,mm
2026-01-02 02:30:51,رطوبت,71.6,%
2026-01-02 02:30:51,فشار هوا,92.2,kPa
2026-01-02 02:30:51,جهت باد,334.5,degree
2026-01-02 02:30:51,سرعت باد,3.2,km/h
2026-01-02 02:30:51,دما,2.2,°C
2026-01-02 02:20:51,جهت باد,323.2,degree
2026-01-02 02:20:51,دما,2.7,°C
2026-01-02 02:20:51,فشار هوا,92.2,kPa
2026-01-02 02:20:51,رطوبت,69,%
2026-01-02 02:20:51,سرعت باد,2.8,km/h
2026-01-02 02:20:51,باران,96.4,mm
2026-01-02 02:20:51,تابش خورشیدی,0,W/m2
2026-01-02 02:10:50,فشار هوا,92.2,kPa
2026-01-02 02:10:50,باران,96.4,mm
2026-01-02 02:10:50,رطوبت,67.4,%
2026-01-02 02:10:50,تابش خورشیدی,0,W/m2
2026-01-02 02:10:50,سرعت باد,5.3,km/h
2026-01-02 02:10:50,دما,3,°C
2026-01-02 02:10:50,جهت باد,56,degree
2026-01-02 02:00:49,فشار هوا,92.2,kPa
2026-01-02 02:00:49,باران,96.4,mm
2026-01-02 02:00:49,جهت باد,72.6,degree
2026-01-02 02:00:49,رطوبت,66.3,%
2026-01-02 02:00:49,دما,3.4,°C
2026-01-02 02:00:49,تابش خورشیدی,0,W/m2
2026-01-02 02:00:49,سرعت باد,3.8,km/h
2026-01-02 01:50:48,رطوبت,61.9,%
2026-01-02 01:50:48,تابش خورشیدی,0,W/m2
2026-01-02 01:50:48,دما,4.1,°C
2026-01-02 01:50:48,سرعت باد,9.7,km/h
2026-01-02 01:50:48,باران,96.4,mm
2026-01-02 01:50:48,فشار هوا,92.2,kPa
2026-01-02 01:50:48,جهت باد,227.7,degree
2026-01-02 01:40:47,جهت باد,220.7,degree
2026-01-02 01:40:47,تابش خورشیدی,0,W/m2
2026-01-02 01:40:47,فشار هوا,92.2,kPa
2026-01-02 01:40:47,باران,96.4,mm
2026-01-02 01:40:47,رطوبت,62.9,%
2026-01-02 01:40:47,دما,4,°C
2026-01-02 01:40:47,سرعت باد,12.3,km/h
2026-01-02 01:30:46,جهت باد,209.7,degree
2026-01-02 01:30:46,رطوبت,65.5,%
2026-01-02 01:30:46,سرعت باد,8.4,km/h
2026-01-02 01:30:46,فشار هوا,92.2,kPa
2026-01-02 01:30:46,دما,3.6,°C
2026-01-02 01:30:46,تابش خورشیدی,0,W/m2
2026-01-02 01:30:46,باران,96.4,mm
2026-01-02 01:20:44,تابش خورشیدی,0,W/m2
2026-01-02 01:20:44,جهت باد,193.6,degree
2026-01-02 01:20:44,باران,96.4,mm
2026-01-02 01:20:44,سرعت باد,9.6,km/h
2026-01-02 01:20:44,رطوبت,64.8,%
2026-01-02 01:20:44,دما,3.6,°C
2026-01-02 01:20:44,فشار هوا,92.2,kPa
2026-01-02 01:10:44,سرعت باد,6.2,km/h
2026-01-02 01:10:44,باران,96.4,mm
2026-01-02 01:10:44,تابش خورشیدی,0,W/m2
2026-01-02 01:10:44,رطوبت,66,%
2026-01-02 01:10:44,جهت باد,187.6,degree
2026-01-02 01:10:44,دما,3.4,°C
2026-01-02 01:10:44,فشار هوا,92.2,kPa
2026-01-02 01:00:42,جهت باد,173.7,degree
2026-01-02 01:00:42,دما,3.5,°C
2026-01-02 01:00:42,تابش خورشیدی,0,W/m2
2026-01-02 01:00:42,رطوبت,65.4,%
2026-01-02 01:00:42,فشار هوا,92.2,kPa
2026-01-02 01:00:42,سرعت باد,1.7,km/h
2026-01-02 01:00:42,باران,96.4,mm
2026-01-02 00:50:41,رطوبت,63.6,%
2026-01-02 00:50:41,جهت باد,156.8,degree
2026-01-02 00:50:41,فشار هوا,92.2,kPa
2026-01-02 00:50:41,باران,96.4,mm
2026-01-02 00:50:41,تابش خورشیدی,0,W/m2
2026-01-02 00:50:41,سرعت باد,5.5,km/h
2026-01-02 00:50:41,دما,3.9,°C
2026-01-02 00:40:41,فشار هوا,92.2,kPa
2026-01-02 00:40:41,رطوبت,59.5,%
2026-01-02 00:40:41,تابش خورشیدی,0,W/m2
2026-01-02 00:40:41,باران,96.4,mm
2026-01-02 00:40:41,دما,4.6,°C
2026-01-02 00:40:41,سرعت باد,7.8,km/h
2026-01-02 00:40:41,جهت باد,202.9,degree
2026-01-02 00:30:40,تابش خورشیدی,0,W/m2
2026-01-02 00:30:40,سرعت باد,9.1,km/h
2026-01-02 00:30:40,فشار هوا,92.2,kPa
2026-01-02 00:30:40,رطوبت,59.8,%
2026-01-02 00:30:40,جهت باد,196.2,degree
2026-01-02 00:30:40,باران,96.4,mm
2026-01-02 00:30:40,دما,4.6,°C
2026-01-02 00:20:38,دما,4.8,°C
2026-01-02 00:20:38,رطوبت,57.9,%
2026-01-02 00:20:38,سرعت باد,13,km/h
2026-01-02 00:20:38,جهت باد,192.3,degree
2026-01-02 00:20:38,تابش خورشیدی,0,W/m2
2026-01-02 00:20:38,فشار هوا,92.2,kPa
2026-01-02 00:20:38,باران,96.4,mm
2026-01-02 00:10:38,دما,4.4,°C
2026-01-02 00:10:38,باران,96.4,mm
2026-01-02 00:10:38,تابش خورشیدی,0,W/m2
2026-01-02 00:10:38,سرعت باد,5.7,km/h
2026-01-02 00:10:38,فشار هوا,92.2,kPa
2026-01-02 00:10:38,رطوبت,59.6,%
2026-01-02 00:10:38,جهت باد,219.2,degree
2026-01-02 00:00:37,رطوبت,57.2,%
2026-01-02 00:00:37,دما,4.9,°C
2026-01-02 00:00:37,فشار هوا,92.2,kPa
2026-01-02 00:00:37,تابش خورشیدی,0,W/m2
2026-01-02 00:00:37,سرعت باد,4.1,km/h
2026-01-02 00:00:37,جهت باد,185.4,degree
2026-01-02 00:00:37,باران,96.4,mm
2026-01-01 23:50:36,جهت باد,200.6,degree
2026-01-01 23:50:36,دما,4.2,°C
2026-01-01 23:50:36,رطوبت,59.1,%
2026-01-01 23:50:36,سرعت باد,12.8,km/h
2026-01-01 23:50:36,تابش خورشیدی,0,W/m2
2026-01-01 23:50:36,باران,96.4,mm
2026-01-01 23:50:36,فشار هوا,92.2,kPa
2026-01-01 23:40:35,تابش خورشیدی,0,W/m2
2026-01-01 23:40:35,رطوبت,61.1,%
2026-01-01 23:40:35,سرعت باد,15.6,km/h
2026-01-01 23:40:35,فشار هوا,92.2,kPa
2026-01-01 23:40:35,جهت باد,188.2,degree
2026-01-01 23:40:35,باران,96.4,mm
2026-01-01 23:40:35,دما,4.1,°C
2026-01-01 23:30:34,سرعت باد,12.5,km/h
2026-01-01 23:30:34,فشار هوا,92,kPa
2026-01-01 23:30:34,جهت باد,186.6,degree
2026-01-01 23:30:34,رطوبت,67.8,%
2026-01-01 23:30:34,تابش خورشیدی,0,W/m2
2026-01-01 23:30:34,دما,3,°C
2026-01-01 23:30:34,باران,96.4,mm
2026-01-01 23:20:33,سرعت باد,1.7,km/h
2026-01-01 23:20:33,رطوبت,82.5,%
2026-01-01 23:20:33,جهت باد,174.5,degree
2026-01-01 23:20:33,دما,0.4,°C
2026-01-01 23:20:33,فشار هوا,91.9,kPa
2026-01-01 23:20:33,تابش خورشیدی,0,W/m2
2026-01-01 23:20:33,باران,96.4,mm
2026-01-01 23:10:32,سرعت باد,4.2,km/h
2026-01-01 23:10:32,فشار هوا,91.9,kPa
2026-01-01 23:10:32,جهت باد,154.3,degree
2026-01-01 23:10:32,باران,96.4,mm
